possession_id,game_id,video_file,video_timestamp_mmss,xg
1_P0001,1,IMG_6154.MOV,00:18,0.7413280036823175
1_P0002,1,IMG_6155.MOV,00:39,0.5159305649127515
1_P0003,1,IMG_6156.MOV,00:26,0.7234433951572744
1_P0006,1,IMG_6162.MOV,00:31,0.3745043476016559
1_P0007,1,IMG_6164.MOV,00:17,0.4391721397202624
1_P0008,1,IMG_6165.MOV,00:11,0.2968735912659308
1_P0009,1,IMG_6166.MOV,00:16,0.3524495954885731
1_P0011,1,IMG_6169.MOV,00:24,0.4251033104494201
1_P0012,1,IMG_6171.MOV,00:17,0.5712130171226075
1_P0013,1,IMG_6173.MOV,00:34,0.23315478726697633
1_P0014,1,IMG_6175.MOV,00:16,0.3197216505534199
1_P0015,1,IMG_6177.MOV,00:13,0.4804433496794234
1_P0016,1,IMG_6179.MOV,00:10,0.44328051464862983
1_P0017,1,IMG_6181.MOV,00:20,0.6961322687254395
1_P0018,1,IMG_6183.MOV,00:26,0.33725802993209525
1_P0019,1,IMG_6184.MOV,00:38,0.4357600085115625
1_P0020,1,IMG_6186.MOV,00:41,0.3573864042764414
1_P0021,1,IMG_6189.MOV,00:10,0.22339068228024786
1_P0022,1,IMG_6190.MOV,00:15,0.4346169160808279
1_P0023,1,IMG_6194.MOV,00:09,0.4264383992902896
1_P0024,1,IMG_6196.MOV,00:06,0.7459098285846677
1_P0025,1,IMG_6197.MOV,00:27,0.8163046502821032
1_P0026,1,IMG_6200.MOV,00:05,0.7625207175991808
1_P0027,1,IMG_6202.MOV,00:15,0.5520086071124609
1_P0028,1,IMG_6204.MOV,00:23,0.552144361408587
1_P0029,1,IMG_6207.MOV,00:10,0.8194952624702797
10_P0001,10,IMG_5045.MOV,00:16,0.44584022969298415
10_P0002,10,IMG_5045.MOV,00:27,0.5694820546489944
10_P0003,10,IMG_5047.MOV,00:11,0.36321338665572095
10_P0004,10,IMG_5053.MOV,00:04,0.8036632524441949
10_P0005,10,IMG_5056.MOV,00:21,0.8209110751096743
10_P0006,10,IMG_5057.MOV,00:23,0.701725824569198
10_P0007,10,IMG_5059.MOV,00:33,0.4189664807854424
10_P0008,10,IMG_5060.MOV,00:32,0.8017596913589788
10_P0009,10,IMG_5063.MOV,00:34,0.3883002561512084
10_P0010,10,IMG_5063.MOV,00:39,0.6286529968404566
10_P0011,10,IMG_5065.MOV,00:31,0.41004743307821495
10_P0012,10,IMG_5066.MOV,00:01,0.7783630074450991
10_P0013,10,IMG_5069.MOV,00:15,0.4575226503232052
10_P0014,10,IMG_5071.MOV,00:27,0.32369137573869555
10_P0015,10,IMG_5074.MOV,00:56,0.397655631265042
10_P0016,10,IMG_5078.MOV,00:37,0.7705620831541743
10_P0017,10,IMG_5081.MOV,00:34,0.3287874548535737
10_P0018,10,IMG_5083.MOV,00:07,0.7737483821256483
10_P0019,10,IMG_5086.MOV,00:04,0.6786982863761276
10_P0020,10,IMG_5088.MOV,00:30,0.47989163279714764
10_P0021,10,IMG_5091.MOV,00:02,0.7742990023823595
10_P0022,10,IMG_5094.MOV,00:18,0.563951080385749
10_P0023,10,IMG_5100.MOV,00:11,0.5184638986780015
10_P0024,10,IMG_5103.MOV,00:01,0.7742990023823595
10_P0025,10,IMG_5107.MOV,00:20,0.46852508398023957
10_P0026,10,IMG_5111.MOV,00:13,0.7476518316695633
10_P0027,10,IMG_5113.MOV,00:20,0.4199278327012134
11_P0001,11,IMG_2070.MOV,00:05,0.7268382884227803
11_P0002,11,IMG_2071.MOV,00:39,0.38408480953330093
11_P0003,11,IMG_2073.MOV,00:20,0.22747744585961163
11_P0004,11,IMG_2077.MOV,00:39,0.2688418675970439
11_P0005,11,IMG_2078.MOV,00:42,0.6299109654951632
11_P0006,11,IMG_2081.MOV,00:28,0.535450121709211
11_P0007,11,IMG_2084.MOV,00:39,0.3970492030219604
11_P0008,11,IMG_2088.MOV,00:17,0.36514017453034786
11_P0009,11,IMG_2093.MOV,00:17,0.3239284945228383
11_P0010,11,IMG_2096.MOV,01:08,0.3234279734421453
11_P0011,11,IMG_2098.MOV,00:39,0.4911349884962475
11_P0012,11,IMG_2102.MOV,00:09,0.07953219802478867
12_P0001,12,IMG_6444.MOV,00:18,0.10449277234427683
12_P0002,12,IMG_6421.MOV,00:28,0.19024021004209296
12_P0003,12,IMG_6471.MOV,00:34,0.27014673810210393
12_P0004,12,IMG_6462.MOV,00:15,0.4033865817824799
13_P0001,13,IMG_6394.MOV,00:04,0.1320217920614315
13_P0002,13,IMG_6391.MOV,00:18,0.32701363595860006
14_P0001,14,IMG_0077.MOV,00:21,0.45198990806060896
15_P0001,15,IMG_0131.MOV,00:37,0.33591304026215835
15_P0002,15,IMG_0135.MOV,00:13,0.48054776229266405
2_P0001,2,IMG_6117.MOV,00:07,0.4058374964909104
2_P0002,2,IMG_6115.MOV,00:06,0.6232412049748691
2_P0003,2,IMG_6119.MOV,00:08,0.6433623531103763
2_P0004,2,IMG_6123.MOV,00:05,0.7143748341088592
2_P0005,2,IMG_6125.MOV,00:43,0.15967192549580608
2_P0006,2,IMG_6127.MOV,00:06,0.628550881531264
2_P0007,2,IMG_6128.MOV,00:22,0.39953290239060385
2_P0009,2,IMG_6130.MOV,00:35,0.4833801684712866
2_P0010,2,IMG_6132.MOV,00:05,0.6117018008652546
2_P0012,2,IMG_6136.MOV,00:11,0.6731236529209992
2_P0013,2,IMG_6137.MOV,00:31,0.40069599849129167
2_P0014,2,IMG_6139.MOV,00:21,0.16330166312597771
2_P0017,2,IMG_6141.MOV,00:20,0.7017664056565673
2_P0018,2,IMG_6142.MOV,00:31,0.3537757657687923
2_P0019,2,IMG_6143.MOV,00:14,0.3258463273190088
2_P0020,2,IMG_6144.MOV,00:32,0.6668019094999584
2_P0022,2,IMG_6146.MOV,00:35,0.7939077639665213
2_P0024,2,IMG_6150.MOV,00:24,0.6629022431048932
3_P0001,3,IMG_0157.MOV,00:27,0.3519939064148715
3_P0002,3,IMG_0159.MOV,00:02,0.6194680431823265
3_P0004,3,IMG_0165.MOV,00:21,0.4134475336160167
3_P0005,3,IMG_0168.MOV,00:17,0.5347474583596266
3_P0006,3,IMG_0172.MOV,00:15,0.465985248887396
3_P0007,3,IMG_0176.MOV,00:08,0.34012275567651334
3_P0008,3,IMG_0177.MOV,00:04,0.6628348298818255
3_P0009,3,IMG_0179.MOV,00:32,0.38574122606447814
3_P0010,3,IMG_0181.MOV,00:31,0.37448892952575746
3_P0011,3,IMG_0183.MOV,00:30,0.31367897749127094
3_P0014,3,IMG_0185.MOV,00:48,0.608673872971174
3_P0015,3,IMG_0187.MOV,00:11,0.26987832622488894
3_P0016,3,IMG_0189.MOV,00:20,0.47611640985692755
3_P0017,3,IMG_0196.MOV,00:18,0.4976753187632579
3_P0018,3,IMG_0200.MOV,00:19,0.6012900370266195
3_P0020,3,IMG_0204.MOV,00:10,0.4155055665972764
4_P0001,4,IMG_2598.MOV,00:21,0.4054631495061025
4_P0002,4,IMG_2600.MOV,00:16,0.5474250261765525
4_P0004,4,IMG_2604.MOV,00:34,0.3677059016981793
4_P0005,4,IMG_2606.MOV,00:21,0.23567070188331452
4_P0006,4,IMG_2608.MOV,00:31,0.14647614486117552
4_P0008,4,IMG_2612.MOV,00:16,0.5115595390710521
4_P0009,4,IMG_2613.MOV,00:15,0.64961550277789
4_P0012,4,IMG_2618.MOV,00:19,0.2586709983415603
4_P0014,4,IMG_2622.MOV,00:43,0.3943074196519137
4_P0015,4,IMG_2624.MOV,00:28,0.3146984869783482
4_P0017,4,IMG_2626.MOV,00:45,0.21429632206293375
4_P0018,4,IMG_2628.MOV,00:14,0.06080728949518021
4_P0020,4,IMG_2633.MOV,00:23,0.2568039415902072
4_P0021,4,IMG_2635.MOV,00:19,0.1834685223851003
4_P0022,4,IMG_2636.MOV,00:37,0.23651617528524016
4_P0023,4,IMG_2638.MOV,00:31,0.26188824383405795
4_P0024,4,IMG_2638.MOV,00:34,0.4780275539237887
4_P0025,4,IMG_2638.MOV,00:35,0.6265747584990836
5_P0002,5,IMG_2645.MOV,00:31,0.23290273253581836
5_P0010,5,IMG_2658.MOV,00:45,0.20156331019525617
5_P0012,5,IMG_2663.MOV,00:55,0.42875786395162807
5_P0014,5,IMG_2667.MOV,00:09,0.8867036871699211
5_P0016,5,IMG_2675.MOV,00:36,0.33650910906255554
5_P0017,5,IMG_2677.MOV,00:20,0.329091816665853
5_P0018,5,IMG_2678.MOV,00:42,0.7057756137513013
5_P0019,5,IMG_2678.MOV,00:44,0.6661420066061223
5_P0020,5,IMG_2680.MOV,00:18,0.3271526555919206
5_P0023,5,IMG_2687.MOV,00:26,0.5394014836151445
6_P0001,6,IMG_4559.MOV,00:52,0.5882851088014488
6_P0003,6,IMG_4561.MOV,00:54,0.44215081452079924
6_P0004,6,IMG_4564.MOV,00:50,0.5917950286834768
6_P0005,6,IMG_4566.MOV,00:34,0.658094315340862
6_P0006,6,IMG_4567.MOV,00:35,0.45996759690694
6_P0009,6,IMG_4571.MOV,00:36,0.71487093943821
6_P0010,6,IMG_4572.MOV,00:55,0.6120203086241544
6_P0013,6,IMG_4581.MOV,00:30,0.4183614580386201
6_P0016,6,IMG_4587.MOV,00:22,0.3362189447986545
6_P0018,6,IMG_4588.MOV,00:33,0.6404376082208931
6_P0019,6,IMG_4590.MOV,00:05,0.684506589825334
6_P0020,6,IMG_4592.MOV,00:21,0.39748373028555745
6_P0021,6,IMG_4594.MOV,00:11,0.6270740567741993
6_P0024,6,IMG_4600.MOV,00:18,0.5485238552938948
6_P0025,6,IMG_4611.MOV,00:23,0.33626398391070134
7_P0003,7,IMG_5620.MOV,00:33,0.4065530426251572
7_P0004,7,IMG_5622.MOV,00:21,0.3876534209490487
7_P0008,7,IMG_5634.MOV,00:45,0.2715460880127541
7_P0009,7,IMG_5635.MOV,00:26,0.7888302421302563
7_P0013,7,IMG_5645.MOV,00:29,0.2799714511341076
7_P0014,7,IMG_5652.MOV,00:13,0.5032764084961108
7_P0015,7,IMG_5652.MOV,00:45,0.3929447485421832
7_P0016,7,IMG_5656.MOV,00:17,0.3443974362169089
7_P0017,7,IMG_5658.MOV,00:23,0.6196207576210652
7_P0019,7,IMG_5660.MOV,00:05,0.6628348348516986
7_P0021,7,IMG_5662.MOV,00:34,0.4674367958748271
7_P0022,7,IMG_5667.MOV,00:13,0.7219802944250885
7_P0023,7,IMG_5669.MOV,00:24,0.5355390308596382
7_P0024,7,IMG_5671.MOV,00:26,0.45131505438860453
7_P0025,7,IMG_5673.MOV,00:26,0.6752854745760252
7_P0026,7,IMG_5675.MOV,00:24,0.763120056849128
7_P0027,7,IMG_5676.MOV,00:29,0.3520535282711195
7_P0028,7,IMG_5678.MOV,00:04,0.6628348348516986
7_P0029,7,IMG_5680.MOV,00:05,0.6628348348516986
7_P0030,7,IMG_5682.MOV,00:02,0.6628348348516986
7_P0031,7,IMG_5684.MOV,00:09,0.7572201054889652
7_P0032,7,IMG_5686.MOV,00:05,0.7572201054889652
8_P0001,8,IMG_3689.MOV,00:34,0.8036294030823864
8_P0002,8,IMG_3692.MOV,00:15,0.8031049535343626
8_P0003,8,IMG_3694.MOV,00:27,0.7674290228157745
8_P0004,8,IMG_3695.MOV,00:48,0.7041022998978056
8_P0005,8,IMG_3696.MOV,00:51,0.5346145609410357
8_P0006,8,IMG_3697.MOV,00:36,0.8881806322837462
8_P0007,8,IMG_3698.MOV,00:36,0.5479145621492797
8_P0008,8,IMG_3700.MOV,00:26,0.614826318476191
8_P0009,8,IMG_3702.MOV,00:40,0.6321364594283081
8_P0010,8,IMG_3704.MOV,00:19,0.5271678053056618
8_P0011,8,IMG_3706.MOV,00:41,0.7792013048804353
8_P0012,8,IMG_3707.MOV,00:59,0.43602811197080793
8_P0013,8,IMG_3709.MOV,00:11,0.5801266428080261
8_P0014,8,IMG_3713.MOV,00:25,0.8733604690473847
8_P0015,8,IMG_3714.MOV,00:24,0.8493600124922429
8_P0016,8,IMG_3716.MOV,00:23,0.6781826771605596
8_P0017,8,IMG_3717.MOV,00:54,0.5775020565983403
8_P0018,8,IMG_3719.MOV,00:27,0.7124919476577249
8_P0019,8,IMG_3726.MOV,00:12,0.4616270191385706
8_P0020,8,IMG_3730.MOV,00:03,0.6383869801482668
8_P0021,8,IMG_3731.MOV,00:31,0.6237586827594309
8_P0022,8,IMG_3733.MOV,00:13,0.3240217592457108
8_P0023,8,IMG_3734.MOV,00:44,0.5031927717991536
